# age N_data S_data
2560.001373 5.111559 -2.876260
2550.001144 5.193567 -2.997598
2540.000916 5.115733 -3.079742
2530.000687 5.033759 -3.034405
2520.000458 4.940576 -3.015821
2510.000229 5.238976 -3.098221
2500.000000 5.130520 -3.050107
2489.999771 5.263536 -3.000470
2479.999542 4.713716 -3.008817
2470.001221 5.052075 -2.924515
2460.000992 5.100658 -3.060849
2450.000763 5.122796 -2.884816
2440.000534 5.021534 -2.999117
2430.000305 4.987009 -2.915240
2420.000076 5.064393 -2.816367
2409.999847 5.027747 -2.837031
2399.999619 5.091911 -3.037547
2390.001297 5.004591 -3.073519
2380.001068 5.093056 -2.829668
2370.000839 5.193290 -2.960837
2360.000610 5.177962 -2.968860
2350.000381 5.076500 -2.755414
2340.000153 5.157575 -2.935508
2329.999924 5.003429 -2.929440
2319.999695 5.243528 -2.980593
2310.001373 5.203581 -2.910499
2300.001144 5.074340 -2.798961
2290.000916 5.209909 -2.926380
2280.000687 5.141696 -2.978171
2270.000458 5.081486 -3.178495
2260.000229 5.313756 -3.190075
2250.000000 5.168559 -3.026178
2239.999771 4.916644 -2.915630
2229.999542 4.900902 -2.992985
2220.001221 5.080256 -2.798047
2210.000992 5.132400 -3.099497
2200.000763 5.196878 -3.016154
2190.000534 5.097993 -2.961014
2180.000305 5.203069 -3.206912
2170.000076 5.091913 -2.865546
2159.999847 5.143326 -3.052711
2149.999619 5.277907 -2.987620
2140.001297 5.377126 -2.979656
2130.001068 5.356089 -3.064932
2120.000839 5.143892 -2.884990
2110.000610 4.902388 -3.033522
2100.000381 5.026676 -3.191114
2090.000153 5.184985 -3.091386
2079.999924 4.877029 -2.982880
2069.999695 5.259038 -3.014898
2060.001373 4.918877 -3.050487
2050.001144 5.167992 -2.904017
2040.000916 5.148143 -3.031905
2030.000687 4.972610 -3.107717
2020.000458 5.096892 -3.045754
2010.000229 5.268335 -2.988288
2000.000000 5.182588 -3.072206
1989.999771 5.001352 -3.051675
1979.999542 5.190159 -2.936187
1970.001221 5.158591 -2.896958
1960.000992 5.248770 -2.924491
1950.000763 4.912406 -2.965230
1940.000534 4.986371 -2.959042
1930.000305 4.874227 -3.085022
1920.000076 5.189119 -2.939104
1909.999847 5.066240 -3.026626
1899.999619 5.105633 -3.014402
1890.001297 5.191057 -3.154133
1880.001068 5.030532 -3.115179
1870.000839 5.167317 -3.065474
1860.000610 4.919207 -2.936500
1850.000381 5.238559 -2.828544
1840.000153 5.125737 -2.953900
1829.999924 5.176714 -2.925229
1819.999695 5.179115 -2.800447
1810.001373 4.811544 -3.052429
1800.001144 4.902608 -3.055382
1790.000916 5.142750 -3.032231
1780.000687 5.061658 -3.091760
1770.000458 5.066467 -2.973580
1760.000229 5.219940 -2.884300
1750.000000 5.127301 -2.718165
1739.999771 5.111407 -2.930758
1729.999542 5.133032 -2.976255
1720.001221 5.073035 -2.950262
1710.000992 4.968642 -3.015914
1700.000763 4.974726 -2.913428
1690.000534 5.237561 -2.872518
1680.000305 5.320136 -3.004346
1670.000076 4.942530 -2.983516
1659.999847 5.223917 -2.929515
1649.999619 5.137036 -2.890405
1640.001297 5.017496 -2.996036
1630.001068 4.963598 -3.112830
1620.000839 5.182973 -3.024415
1610.000610 5.176558 -3.025500
1600.000381 4.904938 -2.984743
1590.000153 5.090993 -3.009422
1579.999924 5.111849 -2.838424
1569.999695 5.066953 -3.041665
1560.001373 5.091486 -2.831710
1550.001144 5.149848 -3.041956
1540.000916 5.226241 -3.226983
1530.000687 4.976606 -2.879192
1520.000458 5.099089 -2.914798
1510.000229 5.167600 -2.855458
1500.000000 5.330043 -3.059439
1489.999771 5.227862 -2.861769
1479.999542 5.170770 -3.019715
1470.001221 4.990141 -2.984563
1460.000992 5.034490 -2.914639
1450.000763 5.115834 -2.953995
1440.000534 5.152131 -3.071385
1430.000305 5.258030 -3.046070
1420.000076 5.227727 -3.052709
1409.999847 4.954907 -3.060721
1399.999619 5.178876 -2.943348
1390.001297 5.157365 -2.948332
1380.001068 4.945898 -2.984131
1370.000839 5.174542 -3.022318
1360.000610 5.164075 -2.977239
1350.000381 4.879288 -2.971510
1340.000153 5.119367 -2.941646
1329.999924 5.169069 -2.865183
1319.999695 5.193433 -2.941400
1310.001373 5.130352 -2.964232
1300.001144 5.188892 -2.982396
1290.000916 5.235214 -3.001919
1280.000687 5.087029 -2.843082
1270.000458 5.058526 -2.856238
1260.000229 5.049335 -3.079076
1250.000000 5.098592 -3.000996
1239.999771 5.109826 -2.885395
1229.999542 5.135460 -2.888142
1220.001221 5.179059 -3.067267
1210.000992 5.127143 -3.043911
1200.000763 5.043477 -3.066285
1190.000534 4.880701 -2.949168
1180.000305 5.067189 -2.946805
1170.000076 5.201185 -2.968808
1159.999847 5.192158 -2.900799
1149.999619 5.189922 -2.955162
1140.001297 5.107963 -2.962366
1130.001068 4.808631 -3.085140
1120.000839 5.019202 -2.981437
1110.000610 5.026524 -3.019576
1100.000381 5.153573 -2.981985
1090.000153 5.123330 -3.018408
1079.999924 5.099487 -2.961054
1069.999695 5.042679 -2.902225
1060.001373 5.013424 -3.005028
1050.001144 5.239034 -2.946298
1040.000916 5.148248 -2.979131
1030.000687 5.161563 -2.950768
1020.000458 4.942042 -2.822797
1010.000229 5.085986 -2.785049
1000.000000 5.012999 -2.955314
989.999771 4.915648 -2.963911
979.999542 4.952616 -3.103310
970.001221 4.823907 -2.853954
960.000992 5.118350 -2.989872
950.000763 5.068367 -3.117603
940.000534 4.949688 -2.945755
930.000305 5.212449 -2.964673
920.000076 5.199375 -2.928845
909.999847 5.047027 -2.925872
899.999619 5.068077 -3.120744
890.001297 5.175299 -3.067683
880.001068 5.163212 -3.095448
870.000839 4.896099 -2.980558
860.000610 5.222791 -2.843376
850.000381 4.987149 -3.033537
840.000153 4.980593 -3.039199
829.999924 5.164756 -2.920620
819.999695 4.939428 -2.871114
810.001373 5.066740 -3.019979
800.001144 5.061320 -3.094987
790.000916 5.110981 -2.910901
780.000687 5.199407 -2.842847
770.000458 5.164532 -3.004893
760.000229 5.208192 -2.938804
750.000000 5.214268 -3.118983
739.999771 5.001025 -3.008893
729.999542 5.071183 -3.127659
720.001221 5.267218 -3.028788
710.000992 5.049669 -3.035366
700.000763 4.868141 -3.050068
690.000534 4.982315 -3.045343
680.000305 5.001550 -2.992012
670.000076 5.202137 -2.854529
659.999847 5.179223 -3.065120
649.999619 4.971121 -3.030918
640.001297 5.148931 -3.090684
630.001068 4.931184 -2.956512
620.000839 5.009921 -2.718082
610.000610 5.332270 -2.960980
600.000381 5.369489 -2.897231
590.000153 5.118800 -2.975302
579.999924 5.189013 -2.986023
569.999695 5.303798 -2.814056
560.001373 4.921149 -3.033724
550.001144 5.430976 -2.751840
540.000916 4.991716 -3.036881
530.000687 5.093070 -2.892536
520.000458 5.113433 -2.899310
510.000229 5.172721 -3.177758
500.000000 5.062516 -3.065855
489.999771 5.026184 -3.057811
479.999542 5.055311 -3.021198
470.001221 5.165921 -2.826387
460.000992 4.970815 -2.868207
450.000763 5.298307 -3.061692
440.000534 5.095283 -2.993041
430.000305 4.894700 -3.000057
420.000076 5.277587 -2.947650
409.999847 4.817042 -3.071348
399.999619 5.287267 -2.852776
390.001297 4.935208 -2.978362
380.001068 5.235978 -3.007919
370.000839 5.171331 -2.807075
360.000610 4.930950 -2.956322
350.000381 5.313432 -3.063456
340.000153 5.039449 -3.142936
329.999924 5.187697 -3.016253
319.999695 5.142269 -2.997831
310.001373 5.045016 -3.124257
300.001144 5.042044 -3.010061
290.000916 4.937109 -2.781008
280.000687 5.083093 -3.129275
270.000458 5.020541 -3.024093
260.000229 5.228906 -3.015215
250.000000 5.186434 -2.976863
239.999771 5.018602 -2.835367
229.999542 5.011159 -2.925664
220.001221 5.213882 -2.940276
210.000992 5.057844 -3.080502
200.000763 5.118459 -2.931766
190.000534 5.041229 -2.921530
180.000305 5.010403 -3.073135
170.000076 5.289098 -2.957289
159.999847 5.211968 -3.004198
149.999619 4.937256 -2.847004
140.001297 5.161206 -3.001631
130.001068 5.122843 -3.023036
120.000839 5.180993 -2.927289
110.000610 5.216768 -2.929001
100.000381 5.163852 -3.006157
90.000153 5.233828 -3.007608
79.999924 5.225568 -2.841753
69.999695 5.386820 -2.901508
60.001373 5.121271 -2.978937
50.001144 5.260260 -3.108209
40.000916 4.982752 -2.948974
30.000687 4.968088 -3.045052
20.000458 5.145742 -2.913937
10.000229 4.957811 -2.938657
-0.000000 5.067141 -2.981579
-10.000229 4.858327 -2.998354
-20.000458 4.933006 -2.937362
-29.998779 5.265953 -3.086958
